sa2_code,sa2_name_x,state_x,total_persons_2011,total_renters_2011,total_dwellings_2011,own_occ_2011,rented_2011,other_tenure_2011,tenure not stated_2011,tenure n_a_2011,rent_stress_2011,young_2011,older_2011,unemployed_2011,single_parent_2011,low_ed_2011,assist_2011,indig_2011,english_2011,spanish_2011,arabic_2011,hindi_2011,punjabi_2011,vietnamese_2011,japanese_2011,korean_2011,mandarin_2011,samoan_2011,tagalog_2011,all_other_lang_2011,public_community_2011,boardinghouse_2011,residential_park_2011,rvi_2011,hcv_2011,11_m_rent_common,total_persons_2016,total_renters_2016,total_dwellings_2016,own_occ_2016,rented_2016,other_tenure_2016,tenure not stated_2016,tenure n_a_2016,rent_stress_2016,young_2016,older_2016,unemployed_2016,single_parent_2016,low_ed_2016,assist_2016,indig_2016,english_2016,spanish_2016,arabic_2016,hindi_2016,punjabi_2016,vietnamese_2016,japanese_2016,korean_2016,mandarin_2016,samoan_2016,tagalog_2016,all_other_lang_2016,public_community_2016,boardinghouse_2016,residential_park_2016,rvi_2016,hcv_2016,16_m_rent_common,total_persons_2021,total_renters_2021,total_dwellings_2021,own_occ_2021,rented_2021,other_tenure_2021,tenure not stated_2021,tenure n_a_2021,rent_stress_2021,young_2021,older_2021,unemployed_2021,single_parent_2021,low_ed_2021,assist_2021,indig_2021,english_2021,spanish_2021,arabic_2021,hindi_2021,punjabi_2021,vietnamese_2021,japanese_2021,korean_2021,mandarin_2021,samoan_2021,tagalog_2021,all_other_lang_2021,public_community_2021,boardinghouse_2021,residential_park_2021,rvi_2021,hcv_2021,21_m_rent_common
213051468,Werribee - West,vic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11748.0,2405.0,4716.0,3067.0,937.0,15.0,266.0,387.0,239.0,259.0,159.0,150.0,197.0,277.0,119.0,58.0,1762.0,11.0,26.0,36.0,71.0,5.0,0.0,0.0,6.0,21.0,38.0,429.0,65.0,0.0,0.0,0.55233853,PC_RECRENTERS,299.5,22323.0,6467.0,8442.0,5105.0,2278.0,15.0,437.0,545.0,681.0,249.0,803.0,365.0,536.0,561.0,341.0,221.0,4324.0,39.0,70.0,72.0,273.0,28.0,0.0,8.0,43.0,78.0,78.0,1454.0,84.0,0.0,0.0,0.307992203,PC_RECRENTERS,362.0
213051579,Manor Lakes - Quandong,vic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10626.0,2661.0,3395.0,2214.0,840.0,8.0,160.0,169.0,225.0,53.0,303.0,123.0,198.0,176.0,134.0,47.0,1623.0,15.0,20.0,106.0,131.0,8.0,0.0,12.0,7.0,24.0,47.0,668.0,12.0,0.0,0.0,0.253411306,PC_RECRENTERS,362.0
213051580,Point Cook - North East,vic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14077.0,3336.0,4960.0,3174.0,1146.0,15.0,187.0,273.0,289.0,150.0,295.0,143.0,213.0,200.0,134.0,44.0,1927.0,55.0,78.0,139.0,116.0,27.0,4.0,53.0,75.0,33.0,38.0,791.0,10.0,0.0,0.0,0.321637427,PC_DISABILITY,387.0
213051581,Point Cook - North West,vic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9596.0,2870.0,3158.0,1912.0,913.0,3.0,118.0,191.0,201.0,88.0,365.0,132.0,165.0,147.0,116.0,36.0,1567.0,46.0,60.0,120.0,153.0,14.0,11.0,19.0,80.0,31.0,56.0,713.0,8.0,0.0,0.0,0.187134503,PC_RECRENTERS,412.0
213051582,Tarneit (West) - Mount Cottrell,vic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10196.0,2960.0,3296.0,1928.0,811.0,13.0,218.0,303.0,223.0,23.0,421.0,160.0,125.0,156.0,75.0,16.0,1060.0,8.0,79.0,97.0,626.0,20.0,0.0,0.0,6.0,84.0,31.0,949.0,9.0,0.0,0.0,0.04288499,PC_RECRENTERS,387.0
213051583,Tarneit - Central,vic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28189.0,8466.0,8352.0,5047.0,2332.0,17.0,509.0,314.0,527.0,161.0,1099.0,434.0,362.0,422.0,272.0,68.0,2860.0,55.0,248.0,423.0,1967.0,25.0,9.0,3.0,25.0,189.0,126.0,2536.0,26.0,3.0,0.0,0.085769981,PC_DISABILITY,387.0
213051584,Tarneit - North,vic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7248.0,2107.0,2215.0,1309.0,605.0,5.0,154.0,127.0,162.0,14.0,338.0,124.0,88.0,91.0,30.0,26.0,660.0,5.0,80.0,62.0,565.0,10.0,3.0,0.0,8.0,91.0,14.0,609.0,9.0,0.0,0.0,0.027290448,PC_RECRENTERS,387.0
213051585,Tarneit - South,vic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11193.0,2983.0,3503.0,2121.0,883.0,14.0,202.0,184.0,285.0,83.0,323.0,135.0,159.0,209.0,119.0,26.0,1144.0,29.0,183.0,70.0,440.0,3.0,0.0,0.0,3.0,56.0,48.0,1007.0,12.0,0.0,0.0,0.159844055,PC_DISABILITY,362.0
213051586,Truganina - North,vic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9414.0,2479.0,2647.0,1630.0,714.0,5.0,165.0,122.0,163.0,21.0,385.0,126.0,86.0,106.0,47.0,0.0,761.0,12.0,101.0,138.0,576.0,25.0,0.0,7.0,25.0,159.0,21.0,654.0,4.0,0.0,0.0,0.035087719,PC_RECRENTERS,412.0
213051587,Truganina - South East,vic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9647.0,2900.0,3045.0,1889.0,841.0,0.0,148.0,150.0,194.0,48.0,359.0,139.0,92.0,121.0,57.0,13.0,762.0,39.0,103.0,205.0,571.0,22.0,0.0,6.0,25.0,92.0,42.0,1033.0,0.0,0.0,0.0,0.050682261,PC_RECRENTERS,387.0
213051588,Truganina - South West,vic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19088.0,5991.0,5670.0,3247.0,1661.0,9.0,459.0,238.0,466.0,139.0,658.0,283.0,246.0,279.0,153.0,43.0,1529.0,39.0,378.0,324.0,1074.0,28.0,8.0,17.0,19.0,127.0,69.0,2379.0,45.0,0.0,0.0,0.091617934,PC_RECRENTERS,387.0
213051589,Wyndham Vale - North,vic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9071.0,3355.0,3225.0,1628.0,1124.0,3.0,220.0,239.0,311.0,59.0,477.0,178.0,285.0,220.0,210.0,113.0,2133.0,28.0,26.0,71.0,175.0,0.0,0.0,3.0,6.0,38.0,35.0,840.0,18.0,0.0,0.0,0.204678363,PC_RECRENTERS,362.0
213051590,Wyndham Vale - South,vic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13468.0,3304.0,4699.0,3139.0,1085.0,11.0,228.0,200.0,364.0,160.0,368.0,143.0,325.0,386.0,229.0,133.0,2263.0,12.0,25.0,62.0,166.0,0.0,0.0,7.0,0.0,31.0,29.0,709.0,39.0,0.0,0.0,0.606237817,PC_RECRENTERS,337.0
214011370,Carrum Downs,vic,18971.0,4491.0,7464.0,4714.0,1758.0,28.0,529.0,363.0,401.0,564.0,269.0,181.0,433.0,531.0,183.0,75.0,3870.0,14.0,52.0,60.0,13.0,3.0,6.0,0.0,9.0,13.0,23.0,428.0,185.0,3.0,171.0,0.628841608,PC_UNEMP,304.32,20534.0,5403.0,8237.0,4995.0,2072.0,30.0,632.0,446.0,518.0,592.0,404.0,238.0,497.0,551.0,267.0,85.0,4508.0,21.0,58.0,48.0,46.0,7.0,0.0,0.0,12.0,45.0,70.0,588.0,154.0,0.0,264.0,0.757238307,PC_UNEMP,341.97,21852.0,5565.0,9019.0,5805.0,2280.0,20.0,405.0,388.0,830.0,505.0,529.0,191.0,577.0,563.0,377.0,165.0,4773.0,26.0,51.0,39.0,49.0,8.0,0.0,0.0,26.0,40.0,61.0,492.0,196.0,0.0,89.0,0.723196881,PC_ENGLISH,362.0
214011371,Frankston,vic,21963.0,7989.0,10518.0,4949.0,3633.0,27.0,715.0,1111.0,952.0,1064.0,599.0,433.0,772.0,881.0,448.0,103.0,6605.0,53.0,50.0,33.0,20.0,8.0,9.0,8.0,91.0,15.0,47.0,1050.0,385.0,25.0,0.0,0.612293144,PC_UNEMP,271.62,23118.0,8463.0,11121.0,4919.0,3992.0,38.0,1005.0,1081.0,1183.0,1086.0,704.0,505.0,804.0,889.0,560.0,144.0,6951.0,48.0,44.0,44.0,38.0,24.0,21.0,14.0,112.0,25.0,41.0,1101.0,373.0,16.0,3.0,0.64142539,PC_UNEMP,308.13,23810.0,8576.0,11406.0,5372.0,4164.0,21.0,749.0,1016.0,1686.0,870.0,969.0,371.0,840.0,871.0,747.0,199.0,7275.0,60.0,42.0,27.0,43.0,16.0,12.0,14.0,103.0,12.0,41.0,931.0,383.0,45.0,0.0,0.53411306,PC_RSTRESS,337.0
214011372,Frankston North,vic,18880.0,6796.0,8352.0,4509.0,2618.0,15.0,506.0,612.0,687.0,924.0,391.0,385.0,818.0,999.0,459.0,141.0,6077.0,26.0,44.0,10.0,9.0,3.0,0.0,0.0,19.0,26.0,17.0,565.0,494.0,91.0,0.0,0.794326241,PC_UNEMP,268.76,19114.0,6795.0,8592.0,4415.0,2652.0,36.0,763.0,645.0,766.0,795.0,531.0,406.0,797.0,892.0,514.0,154.0,5972.0,21.0,38.0,15.0,23.0,20.0,7.0,9.0,42.0,26.0,22.0,600.0,433.0,80.0,0.0,0.815144766,PC_UNEMP,308.06,19328.0,6948.0,8702.0,4606.0,2809.0,10.0,628.0,549.0,1005.0,565.0,747.0,285.0,798.0,841.0,708.0,219.0,6190.0,34.0,18.0,13.0,13.0,15.0,3.0,3.0,58.0,36.0,37.0,528.0,431.0,18.0,0.0,0.777777778,PC_ENGLISH,337.0
214011373,Frankston South,vic,17201.0,2449.0,7083.0,4969.0,970.0,40.0,277.0,581.0,204.0,247.0,192.0,103.0,231.0,220.0,95.0,25.0,2181.0,15.0,0.0,3.0,0.0,5.0,0.0,3.0,16.0,0.0,0.0,226.0,87.0,8.0,57.0,0.572104019,PC_UNEMP,324.66,17918.0,2693.0,7324.0,4976.0,1035.0,44.0,382.0,560.0,249.0,244.0,204.0,116.0,239.0,224.0,102.0,29.0,2382.0,24.0,5.0,0.0,0.0,0.0,3.0,4.0,19.0,0.0,3.0,253.0,71.0,7.0,47.0,0.603563474,PC_UNEMP,377.6,18579.0,2722.0,7397.0,5342.0,1094.0,18.0,263.0,373.0,330.0,271.0,230.0,88.0,250.0,207.0,160.0,26.0,2470.0,12.0,6.0,6.0,0.0,3.0,8.0,0.0,30.0,3.0,7.0,177.0,94.0,0.0,35.0,0.725146199,PC_RSTRESS,412.0
214011374,Langwarrin,vic,22292.0,3262.0,8469.0,6359.0,1295.0,41.0,257.0,447.0,317.0,385.0,121.0,117.0,358.0,312.0,120.0,32.0,3032.0,19.0,12.0,5.0,0.0,0.0,4.0,0.0,9.0,6.0,3.0,172.0,69.0,0.0,112.0,0.536643026,PC_UNEMP,299.98,23397.0,3663.0,9108.0,6550.0,1508.0,22.0,492.0,475.0,359.0,393.0,226.0,163.0,390.0,386.0,199.0,50.0,3335.0,13.0,25.0,0.0,7.0,4.0,0.0,0.0,3.0,3.0,10.0,263.0,62.0,0.0,137.0,0.712694878,PC_UNEMP,333.32,24797.0,3567.0,9508.0,7234.0,1542.0,12.0,308.0,329.0,590.0,297.0,362.0,137.0,401.0,378.0,217.0,63.0,3242.0,14.0,33.0,0.0,10.0,0.0,3.0,0.0,17.0,7.0,20.0,221.0,60.0,0.0,0.0,0.713450292,PC_RSTRESS,362.0
214011375,Seaford (Vic.),vic,15744.0,4404.0,7613.0,4210.0,2078.0,49.0,551.0,594.0,529.0,452.0,265.0,240.0,417.0,517.0,214.0,71.0,3921.0,30.0,26.0,12.0,15.0,5.0,0.0,0.0,18.0,0.0,12.0,365.0,290.0,0.0,96.0,0.699763593,PC_UNEMP,275.66,16227.0,4696.0,7981.0,4230.0,2166.0,36.0,645.0,747.0,515.0,496.0,361.0,284.0,446.0,471.0,258.0,111.0,4062.0,46.0,38.0,9.0,11.0,14.0,6.0,4.0,29.0,3.0,12.0,462.0,277.0,0.0,55.0,0.730512249,PC_UNEMP,322.17,17052.0,5076.0,8187.0,4520.0,2388.0,12.0,463.0,603.0,801.0,444.0,462.0,205.0,511.0,517.0,362.0,135.0,4478.0,49.0,14.0,6.0,5.0,0.0,10.0,6.0,30.0,19.0,17.0,442.0,277.0,0.0,70.0,0.682261209,PC_UNEMP,362.0
214011376,Skye - Sandhurst,vic,10470.0,1606.0,3826.0,2847.0,525.0,10.0,127.0,282.0,96.0,179.0,52.0,64.0,130.0,142.0,37.0,28.0,1423.0,10.0,11.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0,148.0,13.0,0.0,0.0,0.281323877,PC_SOCIAL,372.66,12897.0,2243.0,4573.0,3339.0,712.0,11.0,197.0,279.0,119.0,246.0,74.0,82.0,173.0,175.0,95.0,10.0,1909.0,14.0,7.0,5.0,14.0,0.0,4.0,0.0,18.0,4.0,17.0,251.0,11.0,0.0,0.0,0.443207127,PC_UNEMP,418.37,13221.0,2209.0,4673.0,3634.0,713.0,9.0,128.0,142.0,190.0,98.0,248.0,74.0,183.0,159.0,136.0,39.0,1980.0,13.0,9.0,0.0,10.0,3.0,0.0,0.0,4.0,0.0,5.0,185.0,12.0,0.0,0.0,0.588693957,PC_RSTRESS,462.0
214021377,Dromana,vic,8741.0,2222.0,6965.0,2569.0,958.0,14.0,215.0,3134.0,226.0,218.0,186.0,98.0,206.0,259.0,89.0,26.0,2065.0,10.0,4.0,3.0,0.0,3.0,0.0,0.0,3.0,8.0,3.0,123.0,39.0,0.0,36.0,0.718676123,PC_UNEMP,286.46,10635.0,2647.0,8021.0,3127.0,1091.0,22.0,306.0,3378.0,290.0,239.0,266.0,112.0,221.0,272.0,136.0,25.0,2506.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,9.0,110.0,56.0,0.0,136.0,0.734966592,PC_DISABILITY,350.49,13054.0,3068.0,8905.0,3927.0,1301.0,20.0,362.0,3116.0,488.0,285.0,279.0,86.0,259.0,233.0,150.0,54.0,2863.0,20.0,7.0,6.0,10.0,0.0,3.0,0.0,0.0,0.0,3.0,156.0,42.0,0.0,65.0,0.670565302,PC_DISABILITY,412.0
214021378,Flinders,vic,5247.0,566.0,3745.0,1550.0,229.0,18.0,114.0,1774.0,24.0,48.0,24.0,7.0,25.0,26.0,10.0,3.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.300236407,PC_UNEMP,266.03,5273.0,576.0,3747.0,1583.0,234.0,20.0,165.0,1688.0,31.0,28.0,18.0,5.0,33.0,28.0,6.0,0.0,543.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,0.0,7.0,0.389755011,PC_DISABILITY,331.92,6094.0,640.0,3932.0,1995.0,251.0,12.0,192.0,1420.0,79.0,53.0,36.0,8.0,37.0,15.0,27.0,3.0,598.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.627680312,PC_DISABILITY,437.0
214021379,Hastings - Somers,vic,20024.0,4710.0,9234.0,5066.0,1895.0,31.0,430.0,1694.0,418.0,545.0,321.0,201.0,492.0,595.0,262.0,123.0,4494.0,3.0,3.0,9.0,3.0,4.0,3.0,0.0,8.0,0.0,7.0,176.0,327.0,0.0,182.0,0.80141844,PC_UNEMP,255.25,21797.0,5085.0,10107.0,5535.0,2115.0,23.0,681.0,1633.0,578.0,507.0,420.0,241.0,511.0,602.0,332.0,174.0,4786.0,3.0,0.0,8.0,6.0,3.0,9.0,0.0,18.0,0.0,25.0,227.0,303.0,0.0,67.0,0.832962138,PC_DISABILITY,298.88,23896.0,4893.0,10869.0,6703.0,2036.0,14.0,570.0,1349.0,733.0,509.0,439.0,136.0,480.0,559.0,417.0,189.0,4602.0,7.0,15.0,6.0,9.0,8.0,0.0,4.0,8.0,0.0,21.0,213.0,321.0,4.0,50.0,0.886939571,PC_DISABILITY,337.0
214021380,Mornington,vic,21992.0,4998.0,10518.0,6442.0,2199.0,31.0,482.0,1256.0,537.0,559.0,446.0,175.0,483.0,551.0,235.0,80.0,4587.0,30.0,4.0,0.0,0.0,0.0,12.0,0.0,20.0,3.0,12.0,330.0,402.0,0.0,124.0,0.723404255,PC_UNEMP,301.03,23344.0,4933.0,11322.0,6841.0,2191.0,60.0,598.0,1414.0,614.0,431.0,583.0,181.0,448.0,497.0,279.0,81.0,4499.0,21.0,12.0,0.0,3.0,7.0,15.0,4.0,18.0,0.0,21.0,333.0,350.0,0.0,134.0,0.80623608,PC_DISABILITY,357.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214021381,Mount Eliza,vic,16888.0,1363.0,6607.0,5163.0,501.0,18.0,257.0,616.0,98.0,77.0,107.0,41.0,92.0,75.0,35.0,3.0,1223.0,4.0,7.0,0.0,3.0,0.0,6.0,3.0,3.0,0.0,0.0,114.0,9.0,0.0,0.0,0.375886525,PC_UNEMP,375.72,17479.0,1526.0,6820.0,5249.0,565.0,10.0,278.0,661.0,95.0,114.0,100.0,56.0,114.0,74.0,36.0,11.0,1405.0,11.0,3.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,93.0,10.0,0.0,0.0,0.351893096,PC_UNEMP,495.59,18387.0,1415.0,6887.0,5656.0,536.0,10.0,201.0,437.0,200.0,120.0,97.0,44.0,98.0,64.0,39.0,15.0,1326.0,7.0,5.0,3.0,4.0,0.0,9.0,0.0,4.0,0.0,0.0,57.0,3.0,0.0,0.0,0.539961014,PC_RSTRESS,512.0
